amount,bill_usage,service,tran_date,account
0,0,PWS,28-02-15,8-7487J
0,0,PWS,31-03-15,8-7487J
0,0,PWS,30-04-15,8-7487J
0,0,PWS,31-05-15,8-7487J
0,0,PWS,30-06-15,8-7487J
37.49,11,WATER,31-08-14,8-7487J
30.94,8,WATER,30-09-14,8-7487J
26.88,6,WATER,31-10-14,8-7487J
138.95,45,WATER,30-11-14,8-7487J
42.47,13,WATER,31-07-14,13-4345X
47.45,15,WATER,31-08-14,13-4345X
49.94,16,WATER,30-09-14,13-4345X
49.94,16,WATER,31-10-14,13-4345X
52.8,15,WATER,31-03-15,13-4345X
47,13,WATER,30-04-15,13-4345X
33.58,8,WATER,31-05-15,13-4345X
47.3,10,WATER,30-06-15,13-4345X
1.56,13,PWS,31-07-14,13-4345X
5.25,15,PWS,31-08-14,13-4345X
7.84,16,PWS,30-09-14,13-4345X
2.72,16,PWS,31-10-14,13-4345X
0.5,10,PWS,30-11-14,13-4345X
35,10,WATER,30-11-14,13-4345X
28.91,7,WATER,31-12-14,13-4345X
35.94,9,WATER,31-01-15,13-4345X
28.86,6,WATER,28-02-15,13-4345X
0,0,PWS,30-04-15,13-4345X
0,0,PWS,31-05-15,13-4345X
0,0,PWS,30-06-15,13-4345X
0,0,PWS,31-01-15,13-4345X
0,0,PWS,28-02-15,13-4345X
0,0,PWS,31-03-15,13-4345X
0.42,7,PWS,31-12-14,13-4345X
35,10,WATER,31-07-14,8-6509A
35,10,WATER,31-08-14,8-6509A
32.97,9,WATER,30-09-14,8-6509A
26.88,6,WATER,31-10-14,8-6509A
30.94,8,WATER,30-11-14,8-6509A
32.97,9,WATER,31-12-14,8-6509A
31.22,7,WATER,31-01-15,8-6509A
44.04,9,WATER,30-06-15,8-6509A
1.2,10,PWS,31-07-14,8-6509A
3.5,10,PWS,31-08-14,8-6509A
4.41,9,PWS,30-09-14,8-6509A
1.02,6,PWS,31-10-14,8-6509A
0.4,8,PWS,30-11-14,8-6509A
0.54,9,PWS,31-12-14,8-6509A
0,0,PWS,31-01-15,8-6509A
0,0,PWS,28-02-15,8-6509A
28.86,6,WATER,28-02-15,8-6509A
33.58,8,WATER,31-03-15,8-6509A
33.58,8,WATER,30-04-15,8-6509A
31.22,7,WATER,31-05-15,8-6509A
0,0,PWS,30-06-15,8-6509A
0,0,PWS,31-03-15,8-6509A
0,0,PWS,30-04-15,8-6509A
0,0,PWS,31-05-15,8-6509A
24.85,5,WATER,30-09-14,8-3653O
67.88,22,WATER,31-10-14,8-3653O
32.97,9,WATER,30-11-14,8-3653O
30.94,8,WATER,31-12-14,8-3653O
28.86,6,WATER,31-01-15,8-3653O
33.58,8,WATER,28-02-15,8-3653O
35.94,9,WATER,31-03-15,8-3653O
33.58,8,WATER,30-04-15,8-3653O
33.58,8,WATER,31-05-15,8-3653O
0.48,8,PWS,31-12-14,8-3653O
0,0,PWS,31-01-15,8-3653O
0,0,PWS,28-02-15,8-3653O
0,0,PWS,31-03-15,8-3653O
0,0,PWS,30-04-15,8-3653O
0,0,PWS,31-05-15,8-3653O
0,0,PWS,30-06-15,8-3653O
40.78,8,WATER,30-06-15,8-3653O
2.45,5,PWS,30-09-14,8-3653O
3.74,22,PWS,31-10-14,8-3653O
0.45,9,PWS,30-11-14,8-3653O
44.96,14,WATER,31-07-14,12-5160N
35,10,WATER,31-08-14,12-5160N
24.85,5,WATER,30-09-14,12-5160N
1.68,14,PWS,31-07-14,12-5160N
3.5,10,PWS,31-08-14,12-5160N
1.75,5,PWS,30-09-14,12-5160N
20.79,3,WATER,30-09-14,12-4823M
20.79,3,WATER,31-12-14,12-4823M
28.86,6,WATER,31-01-15,12-4823M
20.79,3,WATER,31-10-14,12-4823M
22.82,4,WATER,30-11-14,12-4823M
21.78,3,WATER,30-04-15,12-4823M
19.42,2,WATER,31-05-15,12-4823M
21.78,3,WATER,28-02-15,12-4823M
21.78,3,WATER,31-03-15,12-4823M
28.91,7,WATER,31-07-14,12-4823M
24.85,5,WATER,31-08-14,12-4823M
0.51,3,PWS,31-10-14,12-4823M
0.2,4,PWS,30-11-14,12-4823M
0.18,3,PWS,31-12-14,12-4823M
0,0,PWS,31-01-15,12-4823M
0,0,PWS,28-02-15,12-4823M
0,0,PWS,31-03-15,12-4823M
0,0,PWS,30-04-15,12-4823M
0,0,PWS,31-05-15,12-4823M
0,0,PWS,30-06-15,12-4823M
27.74,4,WATER,30-06-15,12-4823M
0.84,7,PWS,31-07-14,12-4823M
1.75,5,PWS,31-08-14,12-4823M
1.47,3,PWS,30-09-14,12-4823M
44.96,14,WATER,30-11-14,5-5363G
42.47,13,WATER,31-12-14,5-5363G
58.6,17,WATER,31-01-15,5-5363G
35.94,9,WATER,28-02-15,5-5363G
47,13,WATER,31-03-15,5-5363G
52.8,15,WATER,30-04-15,5-5363G
52.8,15,WATER,31-05-15,5-5363G
75.3,17,WATER,30-06-15,5-5363G
2.64,22,PWS,31-07-14,5-5363G
7,20,PWS,31-08-14,5-5363G
8.82,18,PWS,30-09-14,5-5363G
2.89,17,PWS,31-10-14,5-5363G
0.7,14,PWS,30-11-14,5-5363G
0.78,13,PWS,31-12-14,5-5363G
0,0,PWS,31-01-15,5-5363G
0,0,PWS,28-02-15,5-5363G
0,0,PWS,31-03-15,5-5363G
0,0,PWS,30-04-15,5-5363G
0,0,PWS,31-05-15,5-5363G
0,0,PWS,30-06-15,5-5363G
61.7,20,WATER,31-08-14,5-5363G
55.52,18,WATER,30-09-14,5-5363G
52.43,17,WATER,31-10-14,5-5363G
67.88,22,WATER,31-07-14,5-5363G
52.43,17,WATER,31-07-14,15-1277L
37.49,11,WATER,31-08-14,15-1277L
30.94,8,WATER,30-09-14,15-1277L
21.78,3,WATER,28-02-15,15-1277L
26.5,5,WATER,31-03-15,15-1277L
47,13,WATER,30-04-15,15-1277L
26.5,5,WATER,31-05-15,15-1277L
24.48,3,WATER,30-06-15,15-1277L
2.04,17,PWS,31-07-14,15-1277L
3.85,11,PWS,31-08-14,15-1277L
3.92,8,PWS,30-09-14,15-1277L
1.36,8,PWS,31-10-14,15-1277L
30.94,8,WATER,31-10-14,15-1277L
26.88,6,WATER,30-11-14,15-1277L
24.85,5,WATER,31-12-14,15-1277L
19.42,2,WATER,31-01-15,15-1277L
0,0,PWS,31-03-15,15-1277L
0,0,PWS,30-04-15,15-1277L
0,0,PWS,31-05-15,15-1277L
0,0,PWS,30-06-15,15-1277L
0,0,PWS,31-01-15,15-1277L
0,0,PWS,28-02-15,15-1277L
0.3,6,PWS,30-11-14,15-1277L
0.3,5,PWS,31-12-14,15-1277L
61.7,20,WATER,31-07-14,2-9407J
80.24,26,WATER,31-08-14,2-9407J
64.79,21,WATER,30-09-14,2-9407J
52.43,17,WATER,31-10-14,2-9407J
47.45,15,WATER,30-11-14,2-9407J
26.88,6,WATER,31-12-14,2-9407J
49.9,14,WATER,31-05-15,2-9407J
67.3,15,WATER,30-06-15,2-9407J
2.4,20,PWS,31-07-14,2-9407J
9.1,26,PWS,31-08-14,2-9407J
10.29,21,PWS,30-09-14,2-9407J
2.89,17,PWS,31-10-14,2-9407J
0.75,15,PWS,30-11-14,2-9407J
0.36,6,PWS,31-12-14,2-9407J
0,0,PWS,31-01-15,2-9407J
24.14,4,WATER,31-01-15,2-9407J
26.5,5,WATER,28-02-15,2-9407J
33.58,8,WATER,31-03-15,2-9407J
41.2,11,WATER,30-04-15,2-9407J
0,0,PWS,30-06-15,2-9407J
0,0,PWS,28-02-15,2-9407J
0,0,PWS,31-03-15,2-9407J
0,0,PWS,30-04-15,2-9407J
0,0,PWS,31-05-15,2-9407J
39.98,12,WATER,31-07-14,1-6508R
77.15,25,WATER,31-08-14,1-6508R
74.06,24,WATER,30-09-14,1-6508R
61.7,20,WATER,31-10-14,1-6508R
52.43,17,WATER,30-11-14,1-6508R
26.88,6,WATER,31-12-14,1-6508R
28.86,6,WATER,31-01-15,1-6508R
26.5,5,WATER,28-02-15,1-6508R
1.44,12,PWS,31-07-14,1-6508R
8.75,25,PWS,31-08-14,1-6508R
11.76,24,PWS,30-09-14,1-6508R
3.4,20,PWS,31-10-14,1-6508R
0.85,17,PWS,30-11-14,1-6508R
0.36,6,PWS,31-12-14,1-6508R
0,0,PWS,31-01-15,1-6508R
0,0,PWS,28-02-15,1-6508R
0,0,PWS,31-03-15,1-6508R
0,0,PWS,30-04-15,1-6508R
0,0,PWS,31-05-15,1-6508R
0,0,PWS,30-06-15,1-6508R
41.2,11,WATER,30-04-15,1-6508R
49.9,14,WATER,31-05-15,1-6508R
67.3,15,WATER,30-06-15,1-6508R
33.58,8,WATER,31-03-15,1-6508R
67.88,22,WATER,31-10-14,8-3061H
35,10,WATER,31-12-14,8-3061H
31.22,7,WATER,31-01-15,8-3061H
41.2,11,WATER,28-02-15,8-3061H
55.52,18,WATER,30-11-14,8-3061H
58.6,17,WATER,30-04-15,8-3061H
65.8,19,WATER,31-05-15,8-3061H
115.06,25,WATER,30-06-15,8-3061H
44.1,12,WATER,31-03-15,8-3061H
86.42,28,WATER,31-07-14,8-3061H
74.06,24,WATER,31-08-14,8-3061H
89.51,29,WATER,30-09-14,8-3061H
0.9,18,PWS,30-11-14,8-3061H
0.6,10,PWS,31-12-14,8-3061H
0,0,PWS,31-01-15,8-3061H
0,0,PWS,28-02-15,8-3061H
0,0,PWS,31-03-15,8-3061H
0,0,PWS,30-04-15,8-3061H
0,0,PWS,31-05-15,8-3061H
0,0,PWS,30-06-15,8-3061H
3.74,22,PWS,31-10-14,8-3061H
3.36,28,PWS,31-07-14,8-3061H
8.4,24,PWS,31-08-14,8-3061H
14.21,29,PWS,30-09-14,8-3061H
67.88,22,WATER,31-07-14,6-2570H
24.85,5,WATER,31-12-14,6-2570H
31.22,7,WATER,31-01-15,6-2570H
26.5,5,WATER,28-02-15,6-2570H
28.86,6,WATER,31-03-15,6-2570H
26.5,5,WATER,30-04-15,6-2570H
31.22,7,WATER,31-05-15,6-2570H
55.3,12,WATER,30-06-15,6-2570H
2.64,22,PWS,31-07-14,6-2570H
5.6,16,PWS,31-08-14,6-2570H
6.86,14,PWS,30-09-14,6-2570H
1.87,11,PWS,31-10-14,6-2570H
2.35,47,PWS,30-11-14,6-2570H
0.3,5,PWS,31-12-14,6-2570H
0,0,PWS,31-01-15,6-2570H
0,0,PWS,28-02-15,6-2570H
0,0,PWS,31-03-15,6-2570H
0,0,PWS,30-04-15,6-2570H
0,0,PWS,31-05-15,6-2570H
0,0,PWS,30-06-15,6-2570H
49.94,16,WATER,31-08-14,6-2570H
44.96,14,WATER,30-09-14,6-2570H
37.49,11,WATER,31-10-14,6-2570H
145.13,47,WATER,30-11-14,6-2570H
30.94,8,WATER,31-07-14,5-4782G
39.98,12,WATER,31-08-14,5-4782G
30.94,8,WATER,30-09-14,5-4782G
22.82,4,WATER,31-10-14,5-4782G
26.5,5,WATER,31-03-15,5-4782G
55.7,16,WATER,30-04-15,5-4782G
24.14,4,WATER,31-05-15,5-4782G
24.48,3,WATER,30-06-15,5-4782G
0.96,8,PWS,31-07-14,5-4782G
4.2,12,PWS,31-08-14,5-4782G
3.92,8,PWS,30-09-14,5-4782G
0.68,4,PWS,31-10-14,5-4782G
0.25,5,PWS,30-11-14,5-4782G
24.85,5,WATER,30-11-14,5-4782G
24.85,5,WATER,31-12-14,5-4782G
28.86,6,WATER,31-01-15,5-4782G
26.5,5,WATER,28-02-15,5-4782G
0,0,PWS,30-04-15,5-4782G
0,0,PWS,31-05-15,5-4782G
0,0,PWS,30-06-15,5-4782G
0,0,PWS,31-01-15,5-4782G
0,0,PWS,28-02-15,5-4782G
0,0,PWS,31-03-15,5-4782G
0.3,5,PWS,31-12-14,5-4782G
55.52,18,WATER,31-07-14,10-7195P
52.43,17,WATER,31-08-14,10-7195P
42.47,13,WATER,30-09-14,10-7195P
64.79,21,WATER,31-10-14,10-7195P
55.52,18,WATER,30-11-14,10-7195P
28.91,7,WATER,31-12-14,10-7195P
35.94,9,WATER,31-01-15,10-7195P
63.3,14,WATER,30-06-15,10-7195P
2.16,18,PWS,31-07-14,10-7195P
5.95,17,PWS,31-08-14,10-7195P
6.37,13,PWS,30-09-14,10-7195P
3.57,21,PWS,31-10-14,10-7195P
0.9,18,PWS,30-11-14,10-7195P
0.42,7,PWS,31-12-14,10-7195P
0,0,PWS,31-01-15,10-7195P
0,0,PWS,28-02-15,10-7195P
38.3,10,WATER,28-02-15,10-7195P
44.1,12,WATER,31-03-15,10-7195P
55.7,16,WATER,30-04-15,10-7195P
44.1,12,WATER,31-05-15,10-7195P
0,0,PWS,30-06-15,10-7195P
0,0,PWS,31-03-15,10-7195P
0,0,PWS,30-04-15,10-7195P
0,0,PWS,31-05-15,10-7195P
58.61,19,WATER,31-07-14,5-5061O
52.43,17,WATER,31-08-14,5-5061O
70.97,23,WATER,30-09-14,5-5061O
55.52,18,WATER,31-10-14,5-5061O
32.97,9,WATER,30-11-14,5-5061O
30.94,8,WATER,31-12-14,5-5061O
31.22,7,WATER,31-01-15,5-5061O
28.86,6,WATER,28-02-15,5-5061O
38.3,10,WATER,31-03-15,5-5061O
5.95,17,PWS,31-08-14,5-5061O
11.27,23,PWS,30-09-14,5-5061O
3.06,18,PWS,31-10-14,5-5061O
0.45,9,PWS,30-11-14,5-5061O
0.48,8,PWS,31-12-14,5-5061O
0,0,PWS,31-01-15,5-5061O
0,0,PWS,28-02-15,5-5061O
0,0,PWS,31-03-15,5-5061O
0,0,PWS,30-04-15,5-5061O
0,0,PWS,31-05-15,5-5061O
0,0,PWS,30-06-15,5-5061O
2.28,19,PWS,31-07-14,5-5061O
41.2,11,WATER,30-04-15,5-5061O
52.8,15,WATER,31-05-15,5-5061O
63.3,14,WATER,30-06-15,5-5061O
52.43,17,WATER,31-07-14,11-6288S
28.91,7,WATER,31-12-14,11-6288S
31.22,7,WATER,31-01-15,11-6288S
28.86,6,WATER,28-02-15,11-6288S
31.22,7,WATER,31-03-15,11-6288S
26.5,5,WATER,30-04-15,11-6288S
31.22,7,WATER,31-05-15,11-6288S
34.26,6,WATER,30-06-15,11-6288S
2.04,17,PWS,31-07-14,11-6288S
5.6,16,PWS,31-08-14,11-6288S
49.94,16,WATER,31-08-14,11-6288S
44.96,14,WATER,30-09-14,11-6288S
35,10,WATER,31-10-14,11-6288S
30.94,8,WATER,30-11-14,11-6288S
0,0,PWS,31-01-15,11-6288S
0,0,PWS,28-02-15,11-6288S
0,0,PWS,31-03-15,11-6288S
0,0,PWS,30-04-15,11-6288S
0,0,PWS,31-05-15,11-6288S
0,0,PWS,30-06-15,11-6288S
1.7,10,PWS,31-10-14,11-6288S
0.4,8,PWS,30-11-14,11-6288S
0.42,7,PWS,31-12-14,11-6288S
6.86,14,PWS,30-09-14,11-6288S
24.85,5,WATER,31-07-14,15-2865W
22.82,4,WATER,31-08-14,15-2865W
28.91,7,WATER,30-09-14,15-2865W
21.78,3,WATER,28-02-15,15-2865W
21.78,3,WATER,31-03-15,15-2865W
28.86,6,WATER,30-04-15,15-2865W
24.14,4,WATER,31-05-15,15-2865W
31,5,WATER,30-06-15,15-2865W
0.6,5,PWS,31-07-14,15-2865W
1.4,4,PWS,31-08-14,15-2865W
3.43,7,PWS,30-09-14,15-2865W
1.36,8,PWS,31-10-14,15-2865W
0.35,7,PWS,30-11-14,15-2865W
0.24,4,PWS,31-12-14,15-2865W
0,0,PWS,31-01-15,15-2865W
0,0,PWS,28-02-15,15-2865W
0,0,PWS,31-03-15,15-2865W
0,0,PWS,30-04-15,15-2865W
0,0,PWS,31-05-15,15-2865W
0,0,PWS,30-06-15,15-2865W
22.82,4,WATER,31-12-14,15-2865W
26.5,5,WATER,31-01-15,15-2865W
30.94,8,WATER,31-10-14,15-2865W
28.91,7,WATER,30-11-14,15-2865W
47.45,15,WATER,31-07-14,12-7668O
52.43,17,WATER,31-08-14,12-7668O
44.96,14,WATER,30-09-14,12-7668O
49.94,16,WATER,31-10-14,12-7668O
32.97,9,WATER,30-11-14,12-7668O
37.49,11,WATER,31-12-14,12-7668O
38.3,10,WATER,31-05-15,12-7668O
40.78,8,WATER,30-06-15,12-7668O
1.8,15,PWS,31-07-14,12-7668O
5.95,17,PWS,31-08-14,12-7668O
6.86,14,PWS,30-09-14,12-7668O
2.72,16,PWS,31-10-14,12-7668O
0.45,9,PWS,30-11-14,12-7668O
0.66,11,PWS,31-12-14,12-7668O
0,0,PWS,31-01-15,12-7668O
35.94,9,WATER,31-01-15,12-7668O
28.86,6,WATER,28-02-15,12-7668O
28.86,6,WATER,31-03-15,12-7668O
41.2,11,WATER,30-04-15,12-7668O
0,0,PWS,30-06-15,12-7668O
0,0,PWS,31-05-15,12-7668O
0,0,PWS,28-02-15,12-7668O
0,0,PWS,31-03-15,12-7668O
0,0,PWS,30-04-15,12-7668O
86.42,28,WATER,31-07-14,15-5683X
104.96,34,WATER,31-08-14,15-5683X
104.96,34,WATER,30-09-14,15-5683X
89.51,29,WATER,31-10-14,15-5683X
64.79,21,WATER,30-11-14,15-5683X
44.96,14,WATER,31-12-14,15-5683X
33.58,8,WATER,31-01-15,15-5683X
41.2,11,WATER,28-02-15,15-5683X
49.9,14,WATER,31-03-15,15-5683X
11.9,34,PWS,31-08-14,15-5683X
16.66,34,PWS,30-09-14,15-5683X
4.93,29,PWS,31-10-14,15-5683X
1.05,21,PWS,30-11-14,15-5683X
0.84,14,PWS,31-12-14,15-5683X
0,0,PWS,31-01-15,15-5683X
0,0,PWS,28-02-15,15-5683X
0,0,PWS,31-03-15,15-5683X
0,0,PWS,30-04-15,15-5683X
58.6,17,WATER,30-04-15,15-5683X
80.2,23,WATER,31-05-15,15-5683X
115.06,25,WATER,30-06-15,15-5683X
3.36,28,PWS,31-07-14,15-5683X
0,0,PWS,31-05-15,15-5683X
0,0,PWS,30-06-15,15-5683X
83.33,27,WATER,30-09-14,9-5526B
49.94,16,WATER,31-12-14,9-5526B
33.58,8,WATER,31-01-15,9-5526B
70.97,23,WATER,31-10-14,9-5526B
83.33,27,WATER,30-11-14,9-5526B
76.6,22,WATER,30-04-15,9-5526B
98.2,28,WATER,31-05-15,9-5526B
31.22,7,WATER,28-02-15,9-5526B
28.86,6,WATER,31-03-15,9-5526B
77.15,25,WATER,31-07-14,9-5526B
86.42,28,WATER,31-08-14,9-5526B
3.91,23,PWS,31-10-14,9-5526B
1.35,27,PWS,30-11-14,9-5526B
0.96,16,PWS,31-12-14,9-5526B
0,0,PWS,31-01-15,9-5526B
0,0,PWS,28-02-15,9-5526B
0,0,PWS,31-03-15,9-5526B
0,0,PWS,30-04-15,9-5526B
0,0,PWS,31-05-15,9-5526B
0,0,PWS,30-06-15,9-5526B
9.8,28,PWS,31-08-14,9-5526B
13.23,27,PWS,30-09-14,9-5526B
129.97,28,WATER,30-06-15,9-5526B
3,25,PWS,31-07-14,9-5526B
24.85,5,WATER,31-07-14,1-4758R
52.43,17,WATER,31-08-14,1-4758R
28.86,6,WATER,31-01-15,1-4758R
24.14,4,WATER,28-02-15,1-4758R
26.5,5,WATER,31-03-15,1-4758R
47,13,WATER,30-04-15,1-4758R
49.9,14,WATER,31-05-15,1-4758R
55.3,12,WATER,30-06-15,1-4758R
0.6,5,PWS,31-07-14,1-4758R
5.95,17,PWS,31-08-14,1-4758R
7.84,16,PWS,30-09-14,1-4758R
49.94,16,WATER,30-09-14,1-4758R
47.45,15,WATER,31-10-14,1-4758R
42.47,13,WATER,30-11-14,1-4758R
39.98,12,WATER,31-12-14,1-4758R
0,0,PWS,28-02-15,1-4758R
0,0,PWS,31-03-15,1-4758R
0,0,PWS,30-04-15,1-4758R
0,0,PWS,31-05-15,1-4758R
0,0,PWS,30-06-15,1-4758R
2.55,15,PWS,31-10-14,1-4758R
0.65,13,PWS,30-11-14,1-4758R
0.72,12,PWS,31-12-14,1-4758R
0,0,PWS,31-01-15,1-4758R
39.98,12,WATER,31-07-14,1-7580B
42.47,13,WATER,31-08-14,1-7580B
58.61,19,WATER,30-09-14,1-7580B
35,10,WATER,31-10-14,1-7580B
41.2,11,WATER,31-03-15,1-7580B
41.2,11,WATER,30-04-15,1-7580B
41.2,11,WATER,31-05-15,1-7580B
55.3,12,WATER,30-06-15,1-7580B
1.44,12,PWS,31-07-14,1-7580B
4.55,13,PWS,31-08-14,1-7580B
9.31,19,PWS,30-09-14,1-7580B
1.7,10,PWS,31-10-14,1-7580B
0.8,16,PWS,30-11-14,1-7580B
0.9,15,PWS,31-12-14,1-7580B
0,0,PWS,31-01-15,1-7580B
0,0,PWS,28-02-15,1-7580B
0,0,PWS,31-03-15,1-7580B
0,0,PWS,30-04-15,1-7580B
0,0,PWS,31-05-15,1-7580B
0,0,PWS,30-06-15,1-7580B
47.45,15,WATER,31-12-14,1-7580B
41.2,11,WATER,31-01-15,1-7580B
41.2,11,WATER,28-02-15,1-7580B
49.94,16,WATER,30-11-14,1-7580B
104.96,34,WATER,31-07-14,13-9322H
104.96,34,WATER,31-08-14,13-9322H
114.23,37,WATER,30-09-14,13-9322H
101.87,33,WATER,31-10-14,13-9322H
80.24,26,WATER,30-11-14,13-9322H
37.49,11,WATER,31-12-14,13-9322H
44.1,12,WATER,31-01-15,13-9322H
85.24,19,WATER,30-06-15,13-9322H
4.08,34,PWS,31-07-14,13-9322H
11.9,34,PWS,31-08-14,13-9322H
18.13,37,PWS,30-09-14,13-9322H
5.61,33,PWS,31-10-14,13-9322H
1.3,26,PWS,30-11-14,13-9322H
0.66,11,PWS,31-12-14,13-9322H
0,0,PWS,31-01-15,13-9322H
0,0,PWS,28-02-15,13-9322H
58.6,17,WATER,28-02-15,13-9322H
62.2,18,WATER,31-03-15,13-9322H
58.6,17,WATER,30-04-15,13-9322H
87.4,25,WATER,31-05-15,13-9322H
0,0,PWS,30-06-15,13-9322H
0,0,PWS,31-03-15,13-9322H
0,0,PWS,30-04-15,13-9322H
0,0,PWS,31-05-15,13-9322H
104.96,34,WATER,31-08-14,4-4214M
52.43,17,WATER,31-12-14,4-4214M
77.15,25,WATER,30-09-14,4-4214M
64.79,21,WATER,31-10-14,4-4214M
52.43,17,WATER,30-11-14,4-4214M
58.6,17,WATER,30-04-15,4-4214M
49.9,14,WATER,31-01-15,4-4214M
52.8,15,WATER,28-02-15,4-4214M
105.4,30,WATER,31-03-15,4-4214M
129.68,42,WATER,31-07-14,4-4214M
12.25,25,PWS,30-09-14,4-4214M
3.57,21,PWS,31-10-14,4-4214M
0.85,17,PWS,30-11-14,4-4214M
1.02,17,PWS,31-12-14,4-4214M
0,0,PWS,31-01-15,4-4214M
0,0,PWS,28-02-15,4-4214M
0,0,PWS,31-03-15,4-4214M
0,0,PWS,30-04-15,4-4214M
0,0,PWS,31-05-15,4-4214M
69.4,20,WATER,31-05-15,4-4214M
71.3,16,WATER,30-06-15,4-4214M
5.04,42,PWS,31-07-14,4-4214M
11.9,34,PWS,31-08-14,4-4214M
0,0,PWS,30-06-15,4-4214M
111.14,36,WATER,31-10-14,13-3809P
101.87,33,WATER,31-12-14,13-3809P
127,36,WATER,31-01-15,13-3809P
105.4,30,WATER,28-02-15,13-3809P
114.23,37,WATER,30-11-14,13-3809P
127,36,WATER,30-04-15,13-3809P
130.6,37,WATER,31-05-15,13-3809P
159.79,34,WATER,30-06-15,13-3809P
123.4,35,WATER,31-03-15,13-3809P
145.13,47,WATER,31-07-14,13-3809P
145.13,47,WATER,31-08-14,13-3809P
135.86,44,WATER,30-09-14,13-3809P
1.85,37,PWS,30-11-14,13-3809P
1.98,33,PWS,31-12-14,13-3809P
0,0,PWS,31-01-15,13-3809P
0,0,PWS,28-02-15,13-3809P
0,0,PWS,31-03-15,13-3809P
0,0,PWS,30-04-15,13-3809P
0,0,PWS,31-05-15,13-3809P
0,0,PWS,30-06-15,13-3809P
16.45,47,PWS,31-08-14,13-3809P
21.56,44,PWS,30-09-14,13-3809P
6.12,36,PWS,31-10-14,13-3809P
5.64,47,PWS,31-07-14,13-3809P
42.47,13,WATER,31-07-14,4-4531S
44.96,14,WATER,31-08-14,4-4531S
49.94,16,WATER,30-09-14,4-4531S
28.86,6,WATER,28-02-15,4-4531S
41.2,11,WATER,31-03-15,4-4531S
41.2,11,WATER,30-04-15,4-4531S
38.3,10,WATER,31-05-15,4-4531S
47.3,10,WATER,30-06-15,4-4531S
1.56,13,PWS,31-07-14,4-4531S
4.9,14,PWS,31-08-14,4-4531S
7.84,16,PWS,30-09-14,4-4531S
1.87,11,PWS,31-10-14,4-4531S
37.49,11,WATER,31-10-14,4-4531S
32.97,9,WATER,30-11-14,4-4531S
30.94,8,WATER,31-12-14,4-4531S
21.78,3,WATER,31-01-15,4-4531S
0,0,PWS,31-03-15,4-4531S
0,0,PWS,30-04-15,4-4531S
0,0,PWS,31-05-15,4-4531S
0,0,PWS,30-06-15,4-4531S
0,0,PWS,28-02-15,4-4531S
0.45,9,PWS,30-11-14,4-4531S
0.48,8,PWS,31-12-14,4-4531S
0,0,PWS,31-01-15,4-4531S
32.97,9,WATER,31-07-14,4-9151D
39.98,12,WATER,31-08-14,4-9151D
24.85,5,WATER,30-09-14,4-9151D
47.45,15,WATER,31-10-14,4-9151D
26.88,6,WATER,30-11-14,4-9151D
28.86,6,WATER,30-04-15,4-9151D
26.5,5,WATER,31-05-15,4-9151D
37.52,7,WATER,30-06-15,4-9151D
1.08,9,PWS,31-07-14,4-9151D
4.2,12,PWS,31-08-14,4-9151D
2.45,5,PWS,30-09-14,4-9151D
2.55,15,PWS,31-10-14,4-9151D
0.3,6,PWS,30-11-14,4-9151D
0.24,4,PWS,31-12-14,4-9151D
0,0,PWS,31-01-15,4-9151D
0,0,PWS,28-02-15,4-9151D
0,0,PWS,31-03-15,4-9151D
0,0,PWS,30-04-15,4-9151D
0,0,PWS,31-05-15,4-9151D
0,0,PWS,30-06-15,4-9151D
22.82,4,WATER,31-12-14,4-9151D
24.14,4,WATER,31-01-15,4-9151D
24.14,4,WATER,28-02-15,4-9151D
21.78,3,WATER,31-03-15,4-9151D
55.52,18,WATER,31-07-14,3-5344N
58.61,19,WATER,31-08-14,3-5344N
98.78,32,WATER,30-09-14,3-5344N
30.94,8,WATER,31-10-14,3-5344N
42.47,13,WATER,30-11-14,3-5344N
30.94,8,WATER,31-12-14,3-5344N
26.5,5,WATER,31-01-15,3-5344N
21.78,3,WATER,28-02-15,3-5344N
2.16,18,PWS,31-07-14,3-5344N
6.65,19,PWS,31-08-14,3-5344N
15.68,32,PWS,30-09-14,3-5344N
1.36,8,PWS,31-10-14,3-5344N
0.65,13,PWS,30-11-14,3-5344N
0.48,8,PWS,31-12-14,3-5344N
0,0,PWS,31-01-15,3-5344N
0,0,PWS,28-02-15,3-5344N
0,0,PWS,31-03-15,3-5344N
38.3,10,WATER,31-03-15,3-5344N
47,13,WATER,30-04-15,3-5344N
41.2,11,WATER,31-05-15,3-5344N
47.3,10,WATER,30-06-15,3-5344N
0,0,PWS,30-06-15,3-5344N
0,0,PWS,30-04-15,3-5344N
0,0,PWS,31-05-15,3-5344N
44.96,14,WATER,30-09-14,10-5303G
52.43,17,WATER,31-08-14,10-5303G
31.22,7,WATER,31-01-15,10-5303G
42.47,13,WATER,31-10-14,10-5303G
39.98,12,WATER,30-11-14,10-5303G
37.49,11,WATER,31-12-14,10-5303G
33.58,8,WATER,31-05-15,10-5303G
33.58,8,WATER,28-02-15,10-5303G
38.3,10,WATER,31-03-15,10-5303G
41.2,11,WATER,30-04-15,10-5303G
6.86,14,PWS,30-09-14,10-5303G
2.21,13,PWS,31-10-14,10-5303G
0.6,12,PWS,30-11-14,10-5303G
0.66,11,PWS,31-12-14,10-5303G
0,0,PWS,31-01-15,10-5303G
0,0,PWS,28-02-15,10-5303G
0,0,PWS,31-03-15,10-5303G
